Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da instalação de Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação de Gasoduto;Nome da Variável;01/11/2022;02/11/2022;03/11/2022;04/11/2022;05/11/2022;06/11/2022;07/11/2022;08/11/2022;09/11/2022;10/11/2022;11/11/2022;12/11/2022;13/11/2022;14/11/2022;15/11/2022;16/11/2022;17/11/2022;18/11/2022;19/11/2022;20/11/2022;21/11/2022;22/11/2022;23/11/2022;24/11/2022;25/11/2022;26/11/2022;27/11/2022;28/11/2022;29/11/2022;30/11/2022
512556;São Francisco do Conde;Candeias-Manati;218031;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;Candeias-Manati;218031;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);32,7;33,1;33,15;33,17;32,79;32,92;33,08;33,04;32,88;32,88;32,85;32,88;33,16;32,83;33,01;32,46;32,57;32,94;32,68;32,68;32,66;32,64;32,7;32,65;32,33;32,14;32,28;32,41;32,41;32,48
512556;São Francisco do Conde;Candeias-Residual;218030;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);0;130;42,41;130;130;85,62;0;130;125,49;130;130;130;130;130;127;130;125,84;130;0;130;42,97;52,36;130;130;130;130;130;130;130;130
512556;São Francisco do Conde;Candeias-Residual;218030;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);0;130;42,41;130;130;85,62;0;130;125,49;130;130;130;130;130;127;130;125,84;130;0;130;42,97;52,36;130;130;130;130;130;130;130;130
512556;São Francisco do Conde;Candeias-Residual;218030;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);0;120,01;41,89;126,41;124,4;86,81;0;130,8;123,3;128,15;129,14;129,3;118,84;118,94;125,98;118,98;121,92;126,61;0;111,39;34,89;48,84;133,89;122,82;125,97;127,81;140,1;126,09;129,24;118,25
512556;São Francisco do Conde;Candeias-Residual;218030;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;63,12;18,32;54,15;54,07;42,17;0;52,61;49,62;50,01;50,17;55,06;63,96;61,3;59,66;49,97;50,98;52,66;0;67;17,02;22,4;56,08;55;51,95;52,77;65,72;51,83;51,26;54,77
512556;São Francisco do Conde;Candeias-Residual;218030;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);32,65;33,1;33,11;33,13;32,76;32,92;33,11;33,06;32,88;32,87;32,83;32,83;33,11;32,81;32,97;32,43;32,5;32,89;32,62;32,62;32,62;32,62;32,61;32,58;32,25;32,08;32,24;32,38;32,38;32,43
512556;São Francisco do Conde;"RLAM 14""";218032;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);612;976;646;755;950;665;882;515;732;391;823;128;1260;233;819;453;637;854;879;189;591;766;451;657;682;306,2;631;611;695;1010
512556;São Francisco do Conde;"RLAM 14""";218032;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);612;976;646;755;950;665;882;515;732;391;823;128;1260;233;819;453;637;854;879;189;591;766;451;657;682;306,2;631;611;695;1010
512556;São Francisco do Conde;"RLAM 14""";218032;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);632,01;994,98;631,76;672,7;911,27;648,3;803,41;500,7;724,01;386,77;750,25;128,11;314,58;234,46;807,25;458,34;661,1;870,99;860,97;190,75;581,9;674,36;444,14;672,88;678,54;321,4;675,26;657,35;730,09;977,11
512556;São Francisco do Conde;"RLAM 14""";218032;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);52,62;82,92;47,96;51,85;71,64;48,68;64,65;42,35;63,42;32,5;67,24;10,85;26,32;19,5;67,13;39,21;55,92;73,86;73,79;16,14;47,58;56,04;37,52;56,74;57,65;27,66;55,74;54,95;58,11;83,4
512556;São Francisco do Conde;"RLAM 14""";218032;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);32,77;33,25;33,29;33,35;32,99;33,06;33,19;33,16;32,96;32,98;32,95;32,99;33,27;32,98;33,19;32,58;32,7;33,14;32,89;32,85;32,81;32,83;32,84;32,81;32,52;32,34;32,52;32,67;32,66;32,69
512556;São Francisco do Conde;"RLAM 6""";218027;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;"RLAM 6""";218027;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;"RLAM 6""";218027;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;"RLAM 6""";218027;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;"RLAM 6""";218027;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);0,79;0,78;0,76;0,72;0,71;0,74;0,76;0,76;0,76;0,79;0,79;0,77;0,79;0,77;0,74;0,77;0,76;0,74;0,69;0,72;0,67;0,65;0,66;0,65;0,62;0,66;0,63;0,65;0,66;0,66
512556;São Francisco do Conde;Termobahia (UTE Celso Furtado);218028;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);900;950;950;950;950;950;950;1150;1100;950;950;1050;1050;1050;1050;1050;1050;1050;1200;1200;1200;1200;1100;1250;1200;1200;1200;1200;1200;1250
512556;São Francisco do Conde;Termobahia (UTE Celso Furtado);218028;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);900;950;950;950;950;950;950;1150;1100;950;950;1050;1050;1050;1050;1050;1050;1050;1200;1200;1200;1200;1100;1250;1200;1200;1200;1200;1200;1250
512556;São Francisco do Conde;Termobahia (UTE Celso Furtado);218028;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);927,39;888,59;914,45;879,25;886,7;883,69;882,02;880,76;908,18;942,93;996,68;994,26;995,37;1003,48;990,18;1039,48;1014,03;990,64;1130,05;1137;1139,7;1138,76;1139,99;1145,5;1107,24;1184,64;1213,16;1198,57;1200,11;1165,37
512556;São Francisco do Conde;Termobahia (UTE Celso Furtado);218028;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
512556;São Francisco do Conde;Termobahia (UTE Celso Furtado);218028;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);33,87;34,31;34,21;34,2;33,96;34,14;34,36;34,28;34,18;34,1;34,04;34,05;34,29;33,97;34,12;33,62;33,7;34;33,73;33,82;33,79;33,75;33,81;33,71;33,35;33,26;33,31;33,54;33,57;33,6
512556;São Francisco do Conde;UPGN Candeias;218029;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;UPGN Candeias;218029;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;UPGN Candeias;218029;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;UPGN Candeias;218029;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
512556;São Francisco do Conde;UPGN Candeias;218029;Ponto de Entrega;São Francisco do Conde;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);32,32;32,74;32,72;32,65;32,31;32,56;32,77;32,69;32,58;32,57;32,47;32,49;32,75;32,44;32,59;32,06;32,18;32,5;32,2;32,26;32,25;32,26;32,3;32,21;31,85;31,7;31,8;31,95;31,97;32,01
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);-203,4;-337,34;-402,96;-413,78;-411,44;-401,62;-115,78;-154,01;-99,55;-195,2;-246,53;-191,36;-168,48;-166,08;-218,96;-268,94;-386,89;-416,45;-299,13;-229,38;-214,3;-222,8;-210,06;-196,5;-200,27;-219,22;-223,52;-202,74;-206,18;-220
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);-203,4;-337,34;-402,96;-413,78;-411,44;-401,62;-115,78;-154,01;-99,55;-195,2;-246,53;-191,36;-168,48;-166,08;-218,96;-268,94;-386,89;-416,45;-299,13;-229,38;-214,3;-222,8;-210,06;-196,5;-200,27;-219,22;-223,52;-202,74;-206,18;-220
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49;-55,49
700516;"Candeias-Aratu 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700516;"Candeias-Aratu 12""";Caboto (Dow Química);292756;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);0;45;0;0;42,33;0;0;0;0;0;0;45;0;45;45;45;45;45;0;45;45;36,77;45;45;45;45;45;45;45;45
700516;"Candeias-Aratu 12""";Caboto (Dow Química);292756;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);0;45;0;0;42,33;0;0;0;0;0;0;45;0;45;45;45;45;45;0;45;45;36,77;45;45;45;45;45;45;45;45
700516;"Candeias-Aratu 12""";Caboto (Dow Química);292756;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);0;43,19;0;0;41,21;0;0;0;0;0;0;47,09;0;47,46;44,09;55,41;45,1;42,69;0;44,35;42,3;37,45;43,29;51,61;48,62;48,6;48,3;45,5;43,23;46,76
700516;"Candeias-Aratu 12""";Caboto (Dow Química);292756;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;12,8;0;0;10,02;0;0;0;0;0;0;24,61;0;28,58;20,14;20,6;11,66;10,25;0;19,33;19,74;16,81;20,61;26,27;24,28;22,17;21,61;22,45;20,97;21,25
700516;"Candeias-Aratu 12""";Caboto (Dow Química);292756;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);35,81;36;35,62;35,57;34,97;35,44;36,86;36,53;36,49;35,76;35,43;35,51;36,36;35,92;35,81;34,97;35,27;35,16;38,1;39,08;38,22;40,18;38,88;38,65;37;36,16;36,55;37,54;37,4;38,11
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);-0,71;-0,52;-0,84;3,94;-0,71;-2,87;-6,12;3,45;3,26;-3,29;4,24;-2,92;2,63;2,55;-1,67;1,26;-3,72;-10,48;1,21;-8,08;4,95;4,25;0;-0,08;11,46;0,08;-12,07;5,93;-5,17;-0,64
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);-0,71;-0,52;-0,84;3,94;-0,71;-2,87;-6,12;3,45;3,26;-3,29;4,24;-2,92;2,63;2,55;-1,67;1,26;-3,72;-10,48;1,21;-8,08;4,95;4,25;0;-0,08;11,46;0,08;-12,07;5,93;-5,17;-0,64
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);0,71;0,52;0,84;-3,94;0,71;2,87;6,12;-3,45;-3,26;3,29;-4,24;2,92;-2,63;-2,55;1,67;-1,26;3,72;10,48;-1,21;8,08;-4,95;-4,25;0;0,08;-11,46;-0,08;12,07;-5,93;5,17;0,64
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);7,26;7,78;8,62;4,68;5,39;8,27;14,39;10,94;7,68;10,97;6,73;9,65;7,01;4,46;6,13;4,87;8,58;19,06;17,85;25,93;20,98;16,73;16,73;16,81;5,34;5,26;17,33;11,39;16,57;17,21
700533;"Candeias-Camaçari 12""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);99,73;100,44;100,97;101,8;97,86;98,58;101,45;107,57;104,13;100,86;104,16;99,91;102,83;100,2;97,65;99,31;98,05;101,77;112,24;111,03;119,11;114,16;109,91;109,91;109,99;98,53;98,44;110,51;104,58;109,75
700533;"Candeias-Camaçari 12""";Cexis;218312;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";Cexis;218312;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";Cexis;218312;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Volume Realizado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";Cexis;218312;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700533;"Candeias-Camaçari 12""";Cexis;218312;Ponto de Entrega;Candeias;BA;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malha nordeste;Pressão Média (kgf/cm²);34,29;34,98;35,39;35,69;33,96;34,1;35,41;35,03;35,23;34,77;34,49;34,36;35,24;34,55;34,26;33,44;33,99;34,08;37,72;39,07;38,15;40,15;38,82;38,61;35,67;34,21;35,24;36,52;36,57;38,09
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);-0,38;0,39;0,82;-1,1;1,28;-0,89;-0,37;-3,67;1,98;2,49;-1,91;2,25;-1,54;0,94;1,36;-0,84;0,86;-2,42;-4,43;0,08;-4,64;3,54;2,44;0,2;4,36;-0,56;-5,16;3,53;-2,37;-0,51
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);-0,38;0,39;0,82;-1,1;1,28;-0,89;-0,37;-3,67;1,98;2,49;-1,91;2,25;-1,54;0,94;1,36;-0,84;0,86;-2,42;-4,43;0,08;-4,64;3,54;2,44;0,2;4,36;-0,56;-5,16;3,53;-2,37;-0,51
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);0,38;-0,39;-0,82;1,1;-1,28;0,89;0,37;3,67;-1,98;-2,49;1,91;-2,25;1,54;-0,94;-1,36;0,84;-0,86;2,42;4,43;-0,08;4,64;-3,54;-2,44;-0,2;-4,36;0,56;5,16;-3,53;2,37;0,51
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);-57,18;-57,57;-58,38;-57,28;-58,56;-57,67;-57,29;-53,62;-55,6;-58,09;-56,18;-58,43;-56,89;-57,82;-59,18;-58,33;-59,19;-56,77;-52,34;-52,41;-47,77;-51,32;-53,75;-53,96;-58,32;-57,76;-52,6;-56,13;-53,75;-53,25
700534;"Candeias-Camaçari 14""";;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);68,73;69,12;68,73;67,91;69,02;67,73;68,63;69;72,67;70,69;68,2;70,11;67,87;69,41;68,47;67,12;67,96;67,11;69,53;73,96;73,88;78,52;74,98;72,54;72,34;67,98;68,54;73,69;70,17;72,54
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);-1559,63;-1562,2;-1638,26;-1583,14;-1429,44;-1526,86;-975,19;-1553,34;-1415,87;-2242,61;-1574,03;-1770,65;-1635,61;-1721,77;-1604,64;-1609,26;-859,06;-1212,87;-1643,27;-1742,77;-1743,6;-1390,05;-1331,31;-1372,58;-1558,43;-1752,72;-1525,33;-2154,27;-1206,73;-1815,28
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);-1563,63;-1566,2;-1642,26;-1587,14;-1433,44;-1530,86;-979,19;-1557,84;-1420,37;-2247,11;-1578,53;-1775,15;-1640,11;-1726,27;-1609,14;-1613,76;-863,56;-1217,37;-1647,77;-1747,27;-1748,1;-1394,55;-1335,81;-1377,08;-1562,93;-1757,22;-1529,83;-2158,77;-1211,23;-1819,78
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);-40,24;-18,24;8,46;-88,21;-234,95;-77;-642,36;-93,14;-238,3;600,33;-57,03;155,62;66,12;116,64;24,29;16,65;-694,4;-325,78;149,04;229,58;149,33;-221,35;-284,19;-225,09;-55,99;139,79;-17,6;637,77;-340,75;211,96
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);682,8;664,56;673,02;584,81;349,86;272,86;-369,5;-462,64;-700,94;-100,61;-157,64;-2,01;64,1;180,74;205,03;221,68;-472,72;-798,49;-649,45;-419,87;-270,54;-491,89;-776,08;-1001,17;-1057,16;-917,37;-934,97;-297,2;-637,95;-425,99
700514;Catu-Pilar;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);12077,45;12037,21;12018,98;12027,43;11939,22;11704,27;11627,27;10984,91;10891,77;10653,47;11253,8;11196,77;11352,4;11418,52;11535,15;11559,44;11576,09;10881,69;10555,92;10704,96;10934,54;11083,87;10862,52;10578,33;10353,24;10297,25;10437,04;10419,44;11057,21;10716,46
