Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/01/2021;02/01/2021;03/01/2021;04/01/2021;05/01/2021;06/01/2021;07/01/2021;08/01/2021;09/01/2021;10/01/2021;11/01/2021;12/01/2021;13/01/2021;14/01/2021;15/01/2021;16/01/2021;17/01/2021;18/01/2021;19/01/2021;20/01/2021;21/01/2021;22/01/2021;23/01/2021;24/01/2021;25/01/2021;26/01/2021;27/01/2021;28/01/2021;29/01/2021;30/01/2021;31/01/2021
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Gás de Uso no Sistema;21,84;-11,50;-27,08;-4,22;-11,95;-2,55;-13,48;-12,16;-21,42;-8,99;-12,82;-5,28;-19,03;-14,08;-15,86;-5,01;-11,34;-7,94;-9,28;-16,97;-3,97;-4,95;-31,55;-111,85;109,00;-15,14;-6,13;-17,23;7,68;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Gás Não Contado;21,84;-11,45;-27,08;-4,21;-11,93;-2,54;-13,44;-12,12;-21,38;-8,99;-12,81;-5,26;-18,98;-14,05;-15,84;-4,99;-11,34;-7,92;-9,26;-16,92;-3,96;-4,95;-31,49;-111,85;108,74;-15,13;-6,11;-17,19;7,65;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Perdas Operacionais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1816,97;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Desequilibrio Diário;-39,64;-60,70;-11,06;-4,32;28,85;-71,90;5,89;13,63;-56,38;-10,82;-19,07;31,19;34,74;36,76;27,64;23,28;28,88;31,47;29,86;20,54;-35,50;-155,73;105,33;-193,10;1,81;48,84;41,18;-237,18;522,33;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Desequilíbrio Diário Acumulado;-39,64;-100,34;-111,40;-115,72;-86,87;-158,77;-152,89;-139,26;-195,64;-206,46;-225,53;-194,35;-159,61;-122,85;-95,20;-71,92;-43,04;-11,56;18,30;38,83;3,33;-152,40;-47,07;-240,17;-238,36;-189,52;-148,34;-385,52;136,81;136,81;136,81
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;;Empacotamento;4047,00;3988,33;4004,35;3998,74;4034,34;3959,63;3972,16;3989,93;3950,96;3949,13;3940,01;3971,29;4019,14;4064,35;4104,32;4125,19;4165,41;4199,88;4232,74;4264,44;4227,51;4073,36;4206,08;4124,83;4012,23;4074,01;4113,09;4187,75;4900,91;3081,99;3080,87
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Solicitado;1800,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;1500,00;2240,00;2240,00;2240,00;2240,00;2240,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Programado;1800,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;1500,00;2240,00;2240,00;2240,00;2240,00;2240,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Realizado;1829,32;2188,96;2223,38;2240,88;2267,61;2172,22;2252,58;2247,99;2175,38;2220,99;2205,90;2257,07;2261,44;2271,45;2261,26;2267,39;2274,51;2278,31;2274,55;2256,14;2208,87;2092,72;2130,92;1512,37;2246,99;2281,76;2270,73;2003,50;1030,16;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;87;84;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Pressão Média;87,50;85,90;85,80;86,00;86,80;85,50;85,50;85,70;84,90;84,90;84,70;85,10;85,80;86,70;87,40;88,00;88,50;89,00;89,60;90,00;90,20;87,50;86,50;88,10;85,80;86,30;87,40;87,90;96,30;99,80;99,30
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Solicitado;1800,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;1500,00;2240,00;2240,00;2240,00;2240,00;2240,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Programado;1800,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;2240,00;1500,00;2240,00;2240,00;2240,00;2240,00;2240,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Realizado;1868,95;2249,67;2234,44;2245,21;2238,76;2244,12;2246,69;2234,36;2231,76;2231,81;2224,97;2225,89;2226,71;2234,68;2233,62;2244,10;2245,63;2246,84;2244,69;2235,60;2244,38;2248,45;2025,59;1705,47;2245,18;2232,93;2229,54;2240,68;507,83;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;Ambar;;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Pressão Média;82,10;78,10;78,00;78,00;78,80;77,80;77,20;77,80;77,20;76,90;76,80;76,90;77,70;78,60;79,40;80,00;80,50;81,10;81,80;82,40;82,90;80,30;79,40;83,50;77,80;78,10;79,40;79,70;92,90;40,80;22,10
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Gás de Uso no Sistema;21,84;-11,50;-27,08;-4,22;-11,95;-2,55;-13,48;-12,16;-21,42;-8,99;-12,82;-5,28;-19,03;-14,08;-15,86;-5,01;-11,34;-7,94;-9,28;-16,97;-3,97;-4,95;-31,55;-111,85;109,00;-15,14;-6,13;-17,23;7,68;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Gás Não Contado;0,00;-0,05;0,00;-0,01;-0,03;-0,01;-0,04;-0,04;-0,04;0,00;-0,02;-0,01;-0,05;-0,04;-0,03;-0,02;0,00;-0,02;-0,03;-0,04;-0,01;-0,01;-0,07;0,00;0,26;-0,02;-0,02;-0,04;0,03;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Perdas Operacionais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1816,97;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Desequilibrio Diário;0,00;-9,48;0,00;-5,51;-5,20;-5,36;-6,84;-8,03;-4,01;0,00;-2,87;-5,18;-5,92;-5,63;-3,54;-7,43;0,00;-4,94;-6,28;-5,80;-5,41;-3,36;-4,16;0,00;-5,42;-2,20;-8,24;294,62;198,52;-1,96;-1,12
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Desequilíbrio Diário Acumulado;0,00;-9,48;-9,48;-14,99;-20,19;-25,55;-32,38;-40,41;-44,42;-44,42;-47,29;-52,47;-58,39;-64,02;-67,56;-74,99;-74,99;-79,93;-86,21;-92,01;-97,42;-100,78;-104,94;-104,94;-110,36;-112,56;-120,80;173,82;372,34;370,38;369,26
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;;Empacotamento;4047,00;3988,33;4004,35;3998,74;4034,34;3959,63;3972,16;3989,93;3950,96;3949,13;3940,01;3971,29;4019,14;4064,35;4104,32;4125,19;4165,41;4199,88;4232,74;4264,44;4227,51;4073,36;4206,08;4124,83;4012,23;4074,01;4113,09;4187,75;4900,91;3081,99;3080,87
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;200,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;200,00;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;299,75;200,34;0,00;0,00
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Alocação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Pressão Média;87,50;85,90;85,80;86,00;86,80;85,50;85,50;85,70;84,90;84,90;84,70;85,10;85,80;86,70;87,40;88,00;88,50;89,00;89,60;90,00;90,20;87,50;86,50;88,10;85,80;86,30;0,00;87,90;96,30;99,80;99,30
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Solicitado;0,00;0,00;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;7,50
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Programado;0,00;0,00;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;0,00;7,50;7,50;7,50;7,50;7,50;7,50;7,50
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Realizado;0,00;9,48;0,00;5,51;5,20;5,36;6,84;8,03;4,01;0,00;2,87;5,18;5,92;5,63;3,54;7,43;0,00;4,94;6,28;5,80;5,41;3,36;4,16;0,00;5,42;2,20;8,24;5,13;1,82;1,96;1,12
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Alocação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;2001717813;MTGAS;;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Pressão Média;29,80;29,80;29,90;29,60;29,70;29,70;29,70;29,70;29,70;29,60;29,60;29,70;29,70;29,70;29,60;29,70;29,50;29,60;29,80;29,30;29,10;29,10;29,20;29,20;29,40;29,60;29,60;29,50;30,60;29,00;23,90
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;-21,00;58,04;148,72;15,04;45,92;18,33;65,75;49,63;48,25;21,10;42,14;-1,35;43,41;87,12;48,26;59,02;74,58;84,66;55,54;57,80;45,42;0,65;-4,48;32,27;76,63;65,13;34,80;39,17;37,79;76,05;-89,70
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;-22,00;57,04;147,72;14,04;44,92;17,33;64,75;48,63;47,25;20,10;41,14;-2,35;42,41;86,12;47,26;58,02;73,58;83,66;54,54;56,80;44,42;-0,35;-5,48;31,27;75,63;64,13;33,80;38,17;36,79;75,05;-90,70
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;102,91;-439,03;1480,43;-651,41;-322,70;61,87;-64,27;-548,42;624,76;427,03;181,93;109,41;130,38;-287,10;-452,92;-257,08;434,80;130,16;447,08;183,19;113,45;-1185,48;-373,37;400,79;564,97;540,96;-52,44;-299,72;-658,43;1252,50;-1137,29
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;1930,08;1491,05;2971,48;2320,07;1997,37;2059,25;1994,98;1446,56;2071,32;2498,35;2680,27;2789,68;2920,07;2632,97;2180,04;1922,97;2357,76;2487,92;2935,00;3118,19;3231,64;2046,16;1672,79;2073,58;2638,55;3179,52;3127,07;2827,35;2168,92;3421,41;2284,13
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;10593,85;10696,74;10257,78;11737,98;11086,67;10764,02;10825,89;10761,63;10213,29;10837,96;11264,92;11446,82;11556,21;11686,57;11399,52;10946,67;10689,63;11124,36;11254,49;11701,51;11884,67;11998,10;10812,80;10439,49;10840,22;11405,10;11945,98;11893,55;11593,87;10935,54;12187,84
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;0,00;0,00;1237,60;0,00;0,00;0,00;0,00;444,25;2615,76;3518,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;0,00;0,00;1237,60;0,00;0,00;0,00;0,00;444,25;2615,76;3518,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;0,00;0,00;0,00;208,60;159,05;0,00;3,91;15,90;753,90;1600,16;193,87;0,00;0,00;0,00;0,38;0,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,73;0,41;0,00;0,00;0,00;0,16;0,00
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;82,92;79,41;75,78;75,78;75,78;75,78;75,78;75,78;75,78;75,78;75,78;75,78;75,78;75,78;84,27;84,27;84,27;84,27;83,20;86,40;87,56;88,37;80,00;77,32;79,79;84,63;87,80;87,80;87,80;87,80;89,39
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;11712,12;10780,72;6919,83;8559,44;12838,03;12580,63;10597,69;8438,47;8171,42;5888,07;9657,25;10796,89;10969,20;11139,27;10602,96;10382,18;10394,90;12284,99;10339,91;11300,49;11423,31;12780,18;11516,40;11408,59;11489,09;10934,77;10991,30;11853,97;13202,54;6656,88;9099,31
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;11712,12;10780,72;6919,83;8559,44;12838,03;12580,63;10597,69;8438,47;8171,42;5888,07;9657,25;10796,89;10969,20;11139,27;10602,96;10382,18;10394,90;12284,99;10339,91;11300,49;11423,31;12780,18;11516,40;11408,59;11489,09;10934,77;10991,30;11853,97;13202,54;6656,88;9099,31
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;13385,14;11134,33;11210,31;6844,46;12250,69;13246,36;11271,53;10634,72;8900,32;8056,05;10331,66;11781,29;12327,42;11918,62;11351,19;11920,52;12429,04;13758,47;12353,50;13084,46;12413,40;13546,45;12995,06;11804,00;12012,80;11734,38;12379,46;12665,33;12842,79;10186,32;9416,45
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;79,26;79,84;76,21;76,21;79,38;80,43;80,74;79,56;76,39;78,08;82,09;83,90;85,38;86,07;84,40;81,23;79,47;82,66;83,68;86,60;87,66;88,52;80,93;78,09;81,42;84,57;87,75;87,89;85,90;81,20;89,90
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;425,65;491,94;408,28;600,33;609,99;609,99;581,80;578,38;666,61;523,25;615,63;609,99;596,76;591,75;577,66;636,88;528,80;614,74;609,99;627,12;601,68;634,45;636,88;510,98;600,33;609,99;577,57;582,89;634,45;636,88;617,70
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;425,65;491,94;408,28;600,33;609,99;609,99;581,80;578,38;666,61;523,25;615,63;609,99;596,76;591,75;577,66;636,88;528,80;614,74;609,99;627,12;601,68;634,45;636,88;510,98;600,33;609,99;577,57;582,89;634,45;636,88;617,70
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;398,87;485,61;487,95;584,10;587,34;600,64;592,38;631,77;612,68;519,22;592,30;593,31;607,68;597,03;633,70;624,66;521,23;595,69;615,48;619,20;627,48;655,83;614,07;509,04;603,13;577,09;594,00;594,15;641,31;627,10;540,48
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;78,26;79,52;75,86;75,86;79,56;80,17;80,47;79,43;76,35;78,19;82,17;83,98;85,32;85,90;84,24;81,19;79,43;82,42;83,22;86,39;87,56;88,37;80,15;77,60;80,13;84,56;88,00;87,63;85,66;81,13;89,45
