Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da instalação de Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação de Gasoduto;Nome da Variável;01/01/2023;02/01/2023;03/01/2023;04/01/2023;05/01/2023;06/01/2023;07/01/2023;08/01/2023;09/01/2023;10/01/2023;11/01/2023;12/01/2023;13/01/2023;14/01/2023;15/01/2023;16/01/2023;17/01/2023;18/01/2023;19/01/2023;20/01/2023;21/01/2023;22/01/2023;23/01/2023;24/01/2023;25/01/2023;26/01/2023;27/01/2023;28/01/2023;29/01/2023;30/01/2023;31/01/2023
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Pressão Média (kgf/cm²);80,1;79,6;79,6;78,2;77,7;77,1;76,6;75,93;75,31;74,69;74,06;73,44;72,82;72,2;71,58;70,96;70,34;80,1;79,6;79,6;78,2;77,7;77,1;76,6;76,1;75,4;74,7;72,2;76,5;81,7;88,7
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Volume Realizado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Alocação (%);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Termocuiabá;111565;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;AMBAR;1645009;Gasocidente do Mato Grosso Ltda x AMBAR Energia Ltd.;Pressão Média (kgf/cm²);62,2;61,23;60,8;61;58,68;57,55;66,6;57,66;56,87;56,04;59,93;62,06;61,23;60,43;59,47;58,68;57,56;66,7;65,9;68,5;71,5;71,2;70,5;69,8;69;68,2;67,4;69,2;71,9;71,7;71
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Gás de Uso no Sistema (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Gás não contado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Desequilíbrio Diário (mil m³);173,3;167,4;-37,84;-25,72;-41,3;-36,37;-38,37;264,63;-42,01;-40,44;-41,14;-42,59;-38,76;-41,18;188,67;-44,42;-44,27;-41,65;-43,3;167,7;156,8;-41,53;-44,64;-38,61;-41,47;-42,3;-43,95;109,78;168,81;-44,27;-27,56
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Desequilíbrio Diário Acumulado (mil m³);173,3;340,71;302,87;277,14;235,84;199,47;161,1;425,73;383,71;343,27;302,14;259,54;220,78;179,6;368,27;323,85;279,58;237,93;194,64;362,33;519,13;477,61;432,96;394,35;352,89;310,59;266,64;376,42;545,23;500,96;473,4
700521;Bolívia - Mato Grosso Lateral Cuiabá;;;;;;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;;Empacotamento (mil m³);3203,93;3371,34;3333,5;3307,77;3266,47;3230,1;3191,73;3456,36;3414,34;3373,9;3332,77;3290,17;3251,41;3210,23;3398,9;3354,48;3310,21;3268,56;3225,27;3392,96;3549,76;3508,24;3463,59;3424,98;3383,52;3341,22;3297,27;3407,05;3575,86;3531,59;3504,03
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Solicitado (mil m³);210,33;210,33;0;0;0;0;0;293,48;0;0;0;0;0;0;210,33;0;0;0;0;200,54;195,65;0;0;0;0;0;0;146,74;195,65;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Programado (mil m³);210,33;210,33;0;0;0;0;0;293,48;0;0;0;0;0;0;210,33;0;0;0;0;200,54;195,65;0;0;0;0;0;0;146,74;195,65;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Realizado (mil m³);213,05;213,36;0;0;0;0;0;300,05;0;0;0;0;0;0;216,82;0;0;0;0;205,98;198,7;0;0;0;0;0;0;149,14;198,42;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Alocação (%);100;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;100;100;0;0;0;0;0;0;100;100;0;0
700521;Bolívia - Mato Grosso Lateral Cuiabá;Cáceres;111567;Ponto de Recebimento;Cáceres;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Pressão Média (kgf/cm²);80,1;79,6;79,6;78,2;77,7;77,1;76,6;75,93;75,31;74,69;74,06;73,44;72,82;72,2;71,58;70,96;70,34;80,1;79,6;79,6;78,2;77,7;77,1;76,6;76,1;75,4;74,7;72,2;76,5;81,7;88,7
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Solicitado (mil m³);40;50;50;50;50;50;50;40;50;50;50;50;50;50;40;50;50;50;50;40;50;40;50;50;50;50;50;50;40;50;50
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Programado (mil m³);40;50;50;50;50;50;50;40;50;50;50;50;50;50;40;50;50;50;50;40;50;40;50;50;50;50;50;50;40;50;50
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Volume Realizado (mil m³);39,75;45,96;37,84;25,72;41,3;36,37;38,37;35,42;42,01;40,44;41,14;42,59;38,76;41,18;28,15;44,42;44,27;41,65;43,3;38,29;41,9;41,53;44,64;38,61;41,47;42,3;43,95;39,36;29,61;44,27;27,56
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700521;Bolívia - Mato Grosso Lateral Cuiabá;MTGAS;111566;Ponto de Entrega;Cuiabá;MT;Gasocidente do Mato Grosso Ltda - GOM;1717813;MTGAS;6023921;Gasocidente do Mato Grosso Ltda x Companhia Mato-Grossense de Gás - MTGás;Pressão Média (kgf/cm²);28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,7;28,8;28,7;28,8;28,7;28,8;28,7;28,7;28,7;28,7;28,6;28,7;28,7;28,6;28,6
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema (mil m³);5130,99;7177,07;5885,17;3960,08;6336,98;6158,79;5814,27;4847,02;5963,4;5440,03;6108,33;6071,33;313,86;7742,38;7583,32;7305,96;5556,38;3484,74;4957,09;5213,28;6785,76;5852,27;5100,94;6347,9;6210,35;6205,78;6679,31;6990,16;6030,09;6763,18;3978,05
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado (mil m³);5129,99;7176,07;5884,17;3959,08;6335,98;6157,79;5813,27;4846,02;5962,4;5439,03;6107,33;6070,33;312,86;7741,38;7582,32;7304,96;5555,38;3483,74;4956,09;5212,28;6784,76;5851,27;5099,94;6346,9;6209,35;6204,78;6678,31;6989,16;6029,09;6762,18;3977,05
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário (mil m³);203,14;-1283,62;295,47;1267,35;37,97;217,73;-418,91;-56,85;64,66;-53,98;-385,09;-429,71;-313,86;444,99;1245,38;-422,3;-242,2;-18,96;670,8;-246,55;-1359,2;-137,23;400,28;512,48;710,69;95,37;-768,39;112,25;-566,11;819,76;377,95
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado (mil m³);3282,07;1998,45;2293,92;3561,27;3599,24;3816,97;3398,06;3341,21;3405,87;3351,89;2966,8;2537,09;2223,22;2668,21;3913,59;3491,29;3249,1;3230,13;3900,93;3654,38;2295,19;2157,95;2558,24;3070,72;3781,41;3876,79;3108,4;3220,65;2654,54;3474,3;3852,25
700543;GASDUC III;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento (mil m³);11836,56;12039,69;10756,07;11051,54;12318,89;12356,86;12574,59;12155,68;12098,83;12163,5;12109,52;11724,42;11294,71;10980,85;11425,84;12671,22;12248,92;12006,72;11987,76;12658,56;12412,01;11052,81;10915,58;11315,86;11828,35;12539,04;12539,04;11866,02;11978,28;11412,17;12231,93
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado (mil m³);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado (mil m³);1,34;0;0;0;0,46;0;0;0;0;0;0;1,91;0;0;0;0;0;0;0;0;0;0;0;0;0;2,09;0;0;0;0;3,43
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação (%);100;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;100
700543;GASDUC III;Interconexão Campos Elíseos I (EDG Campos Elíseos >> GASDUC III);222297;Ponto de Recebimento;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média (kgf/cm²);84,9;84,97;76,84;79,42;87,33;87,19;88,49;85,86;85,71;85,85;85,8;83,18;80,39;78,35;81,38;88,71;86,45;85,06;85,19;89,24;86,84;78,82;78,38;80,9;84,19;88,66;89,19;83,94;84,95;81,47;86,93
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado (mil m³);6284,26;5576,65;5555,14;4898,38;6035,26;6620,49;5584,98;4216,13;4871,11;4336,68;4673,33;4601,16;5769,83;7153,35;9068,56;6387,76;4774,6;3174,6;4903,72;4275,38;5641,62;5325,24;4645,89;6004,26;6114,26;6029,26;5297,3;6296,54;5093,36;5131,59;3775,34
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado (mil m³);6284,26;5576,65;5555,14;4898,38;6035,26;6620,49;5584,98;4216,13;4871,11;4336,68;4673,33;4601,16;5769,83;7153,35;9068,56;6387,76;4774,6;3174,6;4903,72;4275,38;5641,62;5325,24;4645,89;6004,26;6114,26;6029,26;5297,3;6296,54;5093,36;5131,59;3775,34
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado (mil m³);4733,77;5106,83;5479,15;4469,34;5328,18;5189,35;4541,46;4309,66;4398,11;4372,13;5162,79;5626,59;6863,81;8160,74;8708,13;6664,23;5125,92;3414,17;5557,94;4192,15;4949,16;5258,67;5127,09;6355,7;6687,16;5717,16;5447,86;6775,37;5193,47;7043,06;3870,24
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação (%);88,77;86,65;88,65;85,48;83,57;82,05;82,87;87,11;72,96;81,18;90,21;99,77;99,93;99,67;98,63;96,81;96,46;98,51;98,76;84,4;91,2;92,01;93,2;92,64;96,62;90,76;92,29;94,26;95,05;92,88;88,92
700543;GASDUC III;Interconexão TECAB (TECAB >> GASDUC III);222296;Ponto de Recebimento;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média (kgf/cm²);84,88;85,47;77,42;79,63;87,64;87,44;88,7;85,97;85,83;86,09;86,14;83,39;80,46;79,31;82,38;89,31;86,8;85,1;85,07;89,38;87,8;79,18;78,7;81,25;84,57;88,99;89,56;84,56;85,44;81,63;87,62
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado (mil m³);368,62;470,51;541,05;533,52;537,41;526,21;536,38;454,76;504,33;506,81;498,44;531,49;536,93;528,82;510,11;518,68;558,99;532,43;511,81;592,49;506,58;460,97;520,23;533,27;497,54;522,73;541,91;544,23;449,29;525;523,23
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado (mil m³);368,62;470,51;541,05;533,52;537,41;526,21;536,38;454,76;504,33;506,81;498,44;531,49;536,93;528,82;510,11;518,68;558,99;532,43;511,81;592,49;506,58;460,97;520,23;533,27;497,54;522,73;541,91;544,23;449,29;525;523,23
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado (mil m³);363,07;484,73;517,25;520,13;521,85;522,61;517,33;399,03;501,9;472,5;527,77;527,78;564,72;554,52;486,73;533,03;524,71;513,06;533,11;542,31;505,41;446,16;505,89;516,25;512,11;528,44;556,48;525,39;442,71;505,73;514,26
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média (kgf/cm²);81,49;80,5;77;79,45;87,34;87,25;88,53;85,91;85,73;85,92;85,86;83,23;80,43;78,57;81,53;88,85;86,51;85,05;85,14;89,25;87,02;78,93;78,45;80,98;84,25;88,69;89,24;84,05;85,03;81,53;87,01
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado (mil m³);6070,09;6646,21;4411,45;2707,75;4097,85;4994,29;5806,97;4392,16;3965,55;3225,75;3554,26;3569,66;6058,48;6024,53;7058,19;4970,84;3655,54;1700;3024,47;4982,29;5514,28;4264,27;4060,86;3865,65;5095,92;5924,77;6052,97;5234,12;5266,16;3023,85;2435,23
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado (mil m³);6302,5;6838,16;4411,45;2707,75;4097,85;5194,29;6225,41;4515,98;3966,77;3429,87;3774,89;3669,66;6469,13;6224,53;7258,19;4970,84;3855,54;1700;3428,59;5512,4;5722,55;4464,27;4060,86;4086,46;5216,73;6045,58;6252,97;5352,32;5677,25;3023,85;2552,11
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado (mil m³);4751,79;6567,71;5296,43;3373,41;5712,15;5558,51;5325,38;4525,14;5350,78;4829,44;5415,77;5418,75;6467,13;6925,26;6791,19;6558,61;4940,21;2904,17;4265,29;4547,03;6090,76;5258,09;3579,94;5662,86;5472,11;5519,89;5966,42;6317,41;5376,38;5996,94;3333,91
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação (%);100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
